Country Name,Series,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Europe & Central Asia (excluding high income),"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,1164962,1376623,1678028,1556091,1629266,1489732,1240164,1338888,1121605,845026,715501,670897,1000924,1039834,973403,757971,854316,727673,707049,728938,609032,670300,610786,605438,565627,588631,627142,..
Europe & Central Asia (IDA & IBRD countries),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),"Gross enrolment ratio, primary, female (%)",104.06645,104.65362,103.3866,103.25908,104.46603,104.02636,103.55827,102.67562,101.96176,101.19065,100.69407,100.74337,100.97498,100.72479,102.59232,104.60319,103.03957,101.35249,99.02949,98.29654,98.49504,98.74958,98.61493,99.37839,99.99802,99.84003,101.91633,101.20486,99.66625,99.75282,98.16853,98.5301,98.44977,..
Europe & Central Asia (IDA & IBRD countries),"Gross enrolment ratio, primary, gender parity index (GPI)",0.97265,0.97379,0.97459,0.97534,0.97645,0.97749,0.98056,0.97911,0.97887,0.97625,0.97403,0.9717,0.97223,0.97159,0.97422,0.97641,0.98012,0.98265,0.98305,0.98598,0.98754,0.98924,0.99171,0.99405,0.99589,0.99526,0.99762,0.99944,0.99924,0.99878,0.99639,0.99347,0.99427,..
Europe & Central Asia (IDA & IBRD countries),"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,1655807,1767832,2061464,1912352,1920547,1685788,1479526,1571910,1336957,1043175,898023,849977,1193503,1238681,1161232,930196,1016643,868911,845888,853100,740037,816418,766306,777955,754180,777820,814324,..
European Union,Government expenditure on education as % of GDP (%),..,..,..,..,4.960330009,4.999639988,4.950489998,4.723529816,4.764920235,4.645365,..,4.53105998,4.579164982,4.858910084,5.236480236,5.213424921,5.105000019,5.042300224,5.070759773,5.055665016,4.868340015,5.06635499,5.562139988,5.402890205,5.120269775,4.946400166,5.296815157,5.268799782,..,..,..,..,..,..
European Union,"Gross enrolment ratio, primary, female (%)",102.83067,102.57246,102.30623,101.58429,101.0261,100.45571,100.82802,101.08459,100.98975,101.41261,101.39701,102.33675,101.98565,102.02718,101.85648,101.24278,101.11016,101.85333,102.31183,102.3501,102.38017,102.51564,102.32913,102.25827,102.20126,102.5369,103.32105,101.99248,101.89843,101.59125,101.65608,101.37618,101.42613,..
European Union,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99358,0.99077,0.99326,0.99467,0.99649,0.99699,0.9955,0.99379,0.9905,0.98993,0.99031,0.98953,0.99033,0.99195,0.9925,0.99076,0.99149,0.99152,0.99045,0.9911,0.9917,0.98999,0.99139,0.99162,0.99356,0.99576,0.99837,0.99859,0.99903,0.99978,0.99662,0.99632,0.99696,..
European Union,"Out-of-school children of primary school age, both sexes (number)",1317034,1281967,1319643,1380171,1467568,1546900,1379454,1225712,1096786,941766,778349,338095,450591,459605,458372,603840,609492,638074,473480,468596,471955,420521,453783,419350,388999,392888,375755,448090,409188,414718,470182,527053,523716,..
Faroe Islands,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,Government expenditure on education as % of GDP (%),..,..,4.8311,..,..,..,..,..,..,..,..,5.51262,5.15351,5.85725,5.61714,6.24382,..,6.16493,5.12197,5.60714,5.84843,4.25357,4.49848,..,4.17306,..,3.88289,..,..,..,..,..,..,..
Fiji,"Gross enrolment ratio, primary, female (%)",104.45449,..,..,..,108.58703,107.00091,..,107.5272,107.0477,103.9692,104.15716,104.51755,103.23729,100.61705,103.59965,106.17258,108.48041,111.84448,..,112.88622,106.37115,106.03665,104.01205,..,105.51958,106.70568,107.80529,..,105.49171,105.2167,..,..,114.20406,..
Fiji,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99273,..,..,..,0.99779,0.99053,..,0.99157,1.00188,0.98392,0.98194,0.98976,0.99025,0.98164,0.99245,1.00523,0.99675,0.98578,..,0.99168,0.98335,0.99601,0.98502,..,0.99689,1.00161,0.99976,..,0.97788,0.97785,..,..,0.9628,..
Fiji,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,3786,..,3364,4993,7560,7084,6029,6413,5787,2262,851,667,184,..,356,382,656,847,..,736,892,844,..,900,576,..,..,..,..
Finland,Government expenditure on education as % of GDP (%),5.20082,5.06696,5.07261,5.3389,6.33748,6.5205,7.48716,6.85707,6.80991,6.85898,..,..,5.86993,5.7093,5.84025,6.01678,6.16744,6.15758,6.02507,5.92838,5.67126,5.8301,6.45956,6.50445,6.44505,7.14804,7.12404,7.10237,7.03208,6.85153,6.37621,..,..,..
Finland,"Gross enrolment ratio, primary, female (%)",102.46425,100.83288,99.02433,98.22401,98.37955,98.98588,99.1813,99.1686,98.83532,99.15891,99.27598,99.76716,100.22426,100.96644,101.00082,100.05781,99.23106,98.32978,98.03266,97.8172,98.32286,98.5618,98.88028,99.14784,99.34832,99.90839,99.95288,100.40415,100.25984,100.19064,99.89141,99.93277,..,..
Finland,"Gross enrolment ratio, primary, gender parity index (GPI)",1.00616,1.00133,0.99684,0.99509,0.99404,0.99687,0.99742,0.99785,0.99736,1.00219,1.00149,0.99748,0.99668,0.9942,0.99492,0.99352,0.99131,0.99103,0.99234,0.99617,0.99537,0.9918,0.99344,0.99344,0.99205,0.9916,0.9924,0.9958,0.99416,0.99556,0.99487,0.9947,..,..
Finland,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,4926,5363,6595,6335,4935,1974,617,1014,47,1445,4101,7850,9179,11048,8383,6710,5955,4931,4015,2196,2407,1356,2192,2612,4187,4885,..,..
Fragile and conflict affected situations,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,"Gross enrolment ratio, primary, female (%)",72.77247,70.81053,70.5451,68.90836,71.83882,72.69821,73.46881,73.38366,71.97762,68.60442,69.30002,69.77826,70.10977,72.213,73.48811,76.51664,79.05285,80.37376,82.08666,84.07,83.32333,83.32386,84.35413,85.48874,88.33539,90.99813,91.32417,90.87056,89.54395,89.53639,89.63415,89.8083,89.73664,..
Fragile and conflict affected situations,"Gross enrolment ratio, primary, gender parity index (GPI)",0.82697,0.80508,0.8285,0.81091,0.82218,0.82804,0.82178,0.8224,0.81791,0.82145,0.81582,0.81025,0.8167,0.81901,0.8247,0.82099,0.82573,0.81523,0.83504,0.84361,0.85184,0.86061,0.86863,0.87734,0.88759,0.90288,0.90763,0.91183,0.92033,0.91258,0.91037,0.90831,0.90928,..
Fragile and conflict affected situations,"Out-of-school children of primary school age, both sexes (number)",21828342,22699502,23946150,24944103,24133201,24502957,24636928,25076170,25950134,28580379,28878583,29214913,29833342,29121008,28780630,27779874,26936388,26498667,26592174,26026150,25329155,26066428,25676155,25776348,24841483,24664034,25462855,25734985,26730009,26922411,27025311,27622087,27958326,..
France,Government expenditure on education as % of GDP (%),4.62344,4.54472,4.4564,4.51394,4.8413,4.73539,5.42959,5.62643,5.79073,5.75672,..,5.68792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4516,..,..,..
France,"Gross enrolment ratio, primary, female (%)",110.84518,112.96416,113.00512,110.40776,107.97093,105.54213,103.56734,103.71547,104.28426,105.2695,104.53184,104.61291,100.23664,99.95005,99.95169,99.85404,99.59405,99.57404,104.11352,103.67456,103.43446,103.04846,102.53139,102.12854,102.45629,102.49238,102.13431,101.0311,101.66452,101.97262,102.10581,102.58856,..,..
France,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98422,0.98668,0.98645,0.98194,0.98508,0.98388,0.98486,0.9802,0.98193,0.98426,0.98902,0.98903,0.98896,0.99074,0.99166,0.99233,0.99258,0.99538,0.9903,0.98875,0.99205,0.98925,0.99039,0.98803,0.99554,0.99941,0.99729,0.9952,0.99378,0.99451,0.99407,0.99458,..,..
France,"Out-of-school children of primary school age, both sexes (number)",4161,5637,5150,3082,447,30145,84294,85949,40959,2046,2320,..,124383,137264,138945,140553,149151,148892,3243,1136,5208,20115,36009,51322,9824,14993,23622,56322,21490,7005,2457,1763,..,..
French Polynesia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,"Gross enrolment ratio, primary, female (%)",..,124.61961,123.38904,125.18169,123.80909,120.33158,120.7697,118.2881,116.61394,111.68666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,"Gross enrolment ratio, primary, gender parity index (GPI)",..,0.91659,0.91289,0.95334,0.9564,0.95823,0.9625,0.95719,0.96384,0.97149,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,"Out-of-school children of primary school age, both sexes (number)",..,..,286,81,..,..,156,..,106,159,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,Government expenditure on education as % of GDP (%),..,..,..,..,..,2.80552,..,..,..,..,..,3.41966,3.08123,3.82709,..,..,..,..,..,..,..,..,..,3.07809,2.98746,3.0134,3.02971,2.66667,..,..,..,..,..,..
Gabon,"Gross enrolment ratio, primary, female (%)",146.84817,143.89298,148.12329,..,..,135.61879,..,139.11753,145.23208,143.76813,142.87017,..,141.1911,..,135.40701,140.55256,137.13717,..,..,..,..,..,..,..,137.68581,..,..,..,..,..,..,..,..,..
Gabon,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99884,0.98996,0.99918,..,..,0.99837,..,0.99792,0.99725,1.00177,0.99902,..,1.0046,..,1.00112,0.99537,0.99442,..,..,..,..,..,..,..,0.96861,..,..,..,..,..,..,..,..,..
Gabon,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,16293,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",Government expenditure on education as % of GDP (%),..,..,2.97409,2.82584,3.78061,1.16984,..,..,2.55356,2.56628,..,..,1.56513,1.46587,1.1581,1.44292,1.36338,0.62247,0.69188,0.75163,0.81686,2.1813,1.90814,2.56322,2.50117,2.63757,1.81839,2.23094,2.16003,2.02443,..,2.4203,..,..
"Gambia, The","Gross enrolment ratio, primary, female (%)",50.0225,..,44.87351,..,..,49.63117,51.92092,54.63119,56.74935,60.93221,62.99752,64.68857,75.43133,75.11654,76.58315,73.97545,79.85724,81.95436,80.94519,80.66998,83.12537,82.7408,81.42414,80.83389,79.40871,83.00192,84.78002,89.10555,93.01692,95.40293,99.07141,102.46346,106.93159,..
"Gambia, The","Gross enrolment ratio, primary, gender parity index (GPI)",0.63546,..,0.63376,..,..,0.68987,0.71283,0.73266,0.75102,0.78377,0.80636,0.83222,0.85665,0.88079,0.9122,0.91143,0.9808,1.01066,1.03284,1.04951,1.04936,1.06247,1.04316,1.02645,1.03847,1.04501,1.04389,1.05557,1.06765,1.07557,1.08312,1.0942,1.10831,..
"Gambia, The","Out-of-school children of primary school age, both sexes (number)",..,..,..,67602,..,77763,76280,..,..,74951,..,81663,66687,77208,80868,89115,84443,85956,93141,82624,79013,91782,..,92158,95869,89323,92410,95642,78511,74977,68730,65020,54332,..
Georgia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,6.91566,..,..,..,2.10888,2.15513,2.18105,2.1375,2.23502,2.0656,2.9142,2.48432,3.00365,2.69687,2.91955,3.22238,..,2.57614,1.9061,..,..,..,3.59387,3.57443,3.52106,..,..
Georgia,"Gross enrolment ratio, primary, female (%)",..,..,..,..,97.66292,95.657,87.6655,86.08091,90.97856,99.07955,103.4863,111.00597,116.25552,120.27671,120.13823,115.59691,110.15594,108.04115,102.92092,103.63591,103.74921,104.55016,104.14229,104.11761,104.86582,105.814,105.81874,103.77055,102.83486,100.51843,100.92728,99.22566,99.69997,..
Georgia,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,1.0075,1.0074,1.00585,0.93639,0.98702,1.01347,0.99781,1.01917,1.02703,1.03469,1.07604,1.08555,1.0594,1.03287,1.04108,1.07232,1.00957,1.00953,1.00811,1.01421,1.01078,0.99133,0.98988,0.99094,1.0015,1.0033,1.01081,1.01153,1.00773,..
Georgia,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,27283,5007,369,..,..,..,..,..,..,7264,9062,10711,2032,4196,8873,..,6588,3297,1192,1872,738,5946,2277,2434,1998,..
Germany,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,4.40792,4.33664,4.43076,4.49471,..,4.46187,..,..,..,..,..,..,..,4.29396,4.3668,4.43595,4.90951,4.94368,4.82487,4.95658,4.96111,4.93962,4.83498,4.84022,4.90512,..,..,..
Germany,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,99.63171,100.42939,99.99972,100.92838,102.02764,103.45297,104.7981,104.64007,104.75588,103.84735,102.04504,101.71246,102.54263,102.89497,103.97075,104.50063,103.64774,103.06751,102.69517,102.11483,101.47709,100.55736,100.35925,101.60096,102.6915,104.1598,104.27981,..,..
Germany,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,1.0094,0.99215,0.99171,0.99141,0.98954,0.98876,0.98755,0.98847,0.98965,0.99044,0.99048,0.99265,0.99356,0.996,0.99547,0.99469,0.99296,0.99381,0.99432,0.99332,0.99737,0.99459,0.99653,0.99873,1.00026,1.00257,1.00722,..,..
Germany,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,3028,2890,21535,147592,116838,86792,65456,62917,51333,78712,89319,70080,71525,95234,102890,92141,52589,14502,15035,19808,..,..
Ghana,Government expenditure on education as % of GDP (%),3.3067,3.18742,..,..,..,..,..,..,..,..,..,..,4.11037,..,5.35444,..,..,7.53558,7.42208,5.25983,5.51987,5.75796,5.31744,5.5406,8.14097,7.91914,4.6071,4.49182,4.51089,4.48683,3.61798,3.98944,..,..
Ghana,"Gross enrolment ratio, primary, female (%)",62.01441,62.93836,66.58905,65.20753,73.17808,74.34937,73.96165,75.29112,74.14715,..,..,..,75.14826,79.86348,75.50875,78.51442,75.42454,78.24144,84.72448,89.79421,94.73205,100.17072,99.45972,..,102.477,106.58333,106.06135,104.55587,108.31824,107.39577,106.05085,104.20701,105.57795,..
Ghana,"Gross enrolment ratio, primary, gender parity index (GPI)",0.78715,0.82615,0.83402,0.84315,0.85532,0.87145,0.88213,0.88868,0.89861,..,..,..,0.92315,0.93129,0.94131,0.9415,0.94622,0.94061,0.95957,0.98133,0.98273,0.9836,0.98388,..,0.99065,0.99808,0.99927,0.99941,0.99964,1.01234,1.0101,1.01216,1.01386,..
Ghana,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,1220086,991208,1178240,1069923,1111249,..,994857,941618,773915,587317,579940,..,298913,334382,..,..,..,..,90704,153986,35432,..
Gibraltar,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,113.44464,..,87.29373,88.46454,84.31953,..,..,..,..,..,..,111.22957,112.79318,..,..,..,..,..,..,100.80882,103.72301,..,108.93812,..
Gibraltar,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,0.94905,..,0.73092,0.99316,0.99657,..,..,..,..,..,..,1.02647,1.01703,..,..,..,..,..,..,0.99394,1.0034,..,1.02162,..
Gibraltar,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..
Global Partnership for Education,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,2.7137351,2.7893627,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,"Gross enrolment ratio, primary, female (%)",66.06715,66.77784,66.7934,66.13188,67.82744,68.45364,69.3742,70.18286,70.68447,70.20309,72.77114,73.72699,74.39158,76.70409,78.08156,80.4323,83.22137,85.13829,87.79079,89.64929,91.07745,92.03026,93.14241,94.15613,95.85022,97.22672,97.49419,97.68311,96.84179,97.40165,97.38231,97.90129,98.44518,..
Global Partnership for Education,"Gross enrolment ratio, primary, gender parity index (GPI)",0.78666,0.7887,0.80253,0.80022,0.81116,0.81784,0.81998,0.8249,0.82287,0.82608,0.82867,0.8291,0.83685,0.84552,0.85217,0.85237,0.8642,0.86369,0.88181,0.8965,0.90831,0.9149,0.92274,0.92953,0.9368,0.9474,0.94873,0.94943,0.95317,0.94968,0.94937,0.94606,0.94869,..
Global Partnership for Education,"Out-of-school children of primary school age, both sexes (number)",52082026,52555822,54719591,56924657,57055557,58217633,59060616,59745974,60324591,62571644,61263732,61733371,62310955,60036134,58565136,56570694,53709038,50444666,48102127,47630490,44434516,44072169,43442922,44236571,43347735,43316649,41781652,41209715,43417627,42523863,42804341,42558019,42470609,..
Greece,Government expenditure on education as % of GDP (%),1.83421,1.86894,2.01546,2.04608,1.93433,..,..,..,..,..,..,2.89256,3.02773,3.23019,3.36458,3.42431,3.42934,3.66719,3.96396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,"Gross enrolment ratio, primary, female (%)",95.28897,95.96877,95.24849,94.51779,94.17324,92.61222,90.65347,90.39567,93.36246,92.40175,92.90816,95.30089,96.80405,97.59918,96.28266,96.8856,97.26032,97.46844,96.75714,96.53981,95.84466,..,..,97.35484,97.26552,98.16421,98.04188,97.27929,99.06667,99.06119,99.56859,99.54217,..,..
Greece,"Gross enrolment ratio, primary, gender parity index (GPI)",1.00258,1.00353,1.00134,0.9968,0.99762,1.00266,1.00406,1.00271,1.01936,1.0042,1.00549,1.00347,1.00159,0.99988,0.99908,0.99006,0.98629,0.97611,0.97861,0.97736,0.98092,..,..,0.97713,0.97973,0.98042,0.98269,0.98818,0.99104,0.99577,1.00029,1.00344,..,..
Greece,"Out-of-school children of primary school age, both sexes (number)",82283,75041,78994,80264,80829,93834,105154,104337,87306,84591,72936,20251,14294,5829,15335,15679,17047,20156,26937,28186,28325,..,..,19065,18008,14567,13271,18984,14097,9878,8147,9246,..,..
Greenland,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92674,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1738,..,..,..
Grenada,"Gross enrolment ratio, primary, female (%)",..,109.35472,..,..,..,..,122.29206,116.97168,114.55534,108.77137,121.32882,114.46419,108.78424,92.00793,95.29035,109.40104,111.96628,108.18681,101.67848,..,102.74835,105.29917,111.58628,113.87876,..,..,116.66667,117.46416,116.34981,110.70803,108.66678,105.998,..,..
